Type,Sentence,Quality,Price,Packaging,Service,Sentiment
1,has already been pushed back 2 weeks on shipping from when I ordered it.,0,0,0,1,0
1,"I recommend this product,",0,0,0,0,2
1,"also I recommend purchasing it somewhere else as Amazon, or whoever is actually fulfilling these orders seems unable to get the product to you.",0,0,0,1,0
1,Driver try box on concrete and busted open 6 cans so no not giftable,0,0,0,1,0
0,Mistakenly bought this thinking it was the same one I bought previously for the same price (4x 12-packs).,0,0,0,0,0
0,Something isn’t right.,0,0,0,0,0
0,"I can’t figure out the expiration dates,",0,0,1,0,0
0,maybe they are old?,0,0,0,0,1
0,"I ordered three, as did two of my grown daughters in their own homes.",0,0,0,0,1
0,Allll of us got the same.,0,0,0,0,1
0,I’m so disappointed.,0,0,0,0,0
1,I was so excited to try these because I can’t find a diet cream soda local.,1,0,0,0,1
1,"Also, the packaging wasn’t the greatest.",0,0,1,0,1
1,"Even after having these for over a week, they explode anytime they are opened.",0,0,1,0,0
1,It’s very frustrating and messy!,0,0,0,0,0
0,These cans arrived badly damaged and some of the cans are only 1/3 full somehow.,0,0,0,0,0
0,"I’m not sure what happened or how,",0,0,0,0,0
0,a little disappointed.,0,0,0,0,0
0,Toooooooo expensive!,0,1,0,0,0
1,"It is not right that Amazon and others carry over reviews from one to the other, or that they say only the packaging is different; so you may receive either.",0,0,0,0,1
1,Another great product down the drain!,0,0,0,0,2
0,This has to be a joke.,0,0,0,0,1
0,No way people would give a good rating at this price.,0,0,0,0,1
0,$4 for the same thing in stores here.,0,0,0,0,1
0,JOKE.,0,0,0,0,1
0,This is a JOKE> THIS IS A JOKE,0,0,0,0,0
1,Price is too high,0,1,0,0,0
0,A&W diet root beer NOT a buck a can,0,0,0,0,0
1,not spending $28.00' I am shocked that Amazon would put this up for sale.,0,0,0,0,0
1,I guess if u want it bad enough you will buy it from a third party and pay that price.,0,0,0,0,0
0,"We don’t know if something happened before it got to us,",0,0,0,0,0
0,"Each can was very, well, frankly discusting.",0,0,1,0,0
0,Avoid this at all costs.,0,0,0,0,0
0,Disappointed .,0,0,0,0,0
0,Won’t buy off them again,0,0,0,0,0
1,I was very disappointed.,0,0,0,0,0
1,The case was damaged ani should have known from the box that the sodas would be damaged as well.,0,0,0,1,0
1,The can in the photo is the second can I opened.,0,0,0,0,1
1,The first can was fine,0,0,0,0,1
1,the second one as you can see is badly dented.,0,0,0,1,0
1,"The can itself felt light as if it wasn’t full and when I opened it, it wasn’t a full can.",0,0,1,0,1
1,I don’t know what caused it,0,0,0,0,1
1,it was a huge let down.,0,0,0,0,0
0,"It's one of the few caffeine-free plus sugar-free sodas,",1,0,0,0,1
0,"If you're looking for sugar-free+caffeine-free, I recommend Canada Dry Ginger Ale.",1,0,0,0,1
0,"Or if you really like lemon lime, buy Starry, it's delicious and also sugar-free+caffeine-free.",1,0,0,0,2
1,Don't waste your money.,0,1,0,0,0
0,damage goods,0,0,0,0,0
1,it was not cherry and I feel it lacks any appeal for repurchase.,0,0,0,0,0
0,took longer to arrive than listed.,0,0,0,0,0
0,"Also , listed item as a 24 pack and received 12 packs .",0,0,1,0,0
0,Only purchased due to lack of stock in grocery store.,0,0,0,0,0
1,The box was restored and in bad shape.,0,0,0,1,0
1,Roughly half the cabs dented,0,0,0,1,0
0,"Fwiw, 3 cans were oddly misshapen, and a few other cans had indents.",0,0,0,1,0
0,"Which is fine, since I won't be having any of it anyway.",0,0,0,0,1
1,Most of the cans were busted open!,0,0,0,0,0
0,All the cans where smashed couldn’t open,0,0,0,0,0
1,some cans were bent and out of shape,0,0,0,0,0
1,The description says pack of 24,0,0,1,0,1
1,its a pack of 12,0,0,1,0,1
0,Description said it was a 24 pack.,0,0,1,0,1
0,Only received a 12 pack.,0,0,0,1,0
1,Says it is a 24 pack.,0,0,1,0,1
1,It isn’t it is only 12.,0,0,0,1,0
1,Cannot be returned.,0,0,0,0,0
1,Scam.,0,0,0,0,0
0,This package came all sticky and gross.,0,0,0,0,1
0,Kinda like it’s been sitting on the shelves for a very long time,0,0,0,0,1
0,Item says pack of 24 cans !,0,0,1,0,1
0,I only received 12 cans,0,0,0,1,0
1,"I only received one box pack of 12, it’s suppose to be 23",0,0,0,1,1
0,These are 12 packs NOT 24 packs as shown in the picture.,0,0,1,0,0
0,False advertising.,0,0,1,0,0
1,What did they do it!,0,0,0,0,1
1,And we know those are disgusting!,0,0,0,0,0
0,DID NOT GET FULL ORDER ONLY GOT 12PACK,0,0,0,1,0
1,Product was damaged and I can't get a replacement,0,0,0,0,0
0,Product arrived all damaged and leaking than I couldn't get a refund,0,0,0,0,0
0,Bought from Amazon Fresh in March 2022.,0,0,0,0,1
0,"and each can from the six pack was missing a good amount of fluid already,",0,0,1,0,0
0,as if some of it had evaporated over the past several years.,0,0,0,0,1
0,Photo attached was taken a few days ago (March 2022).,0,0,0,0,1
1,"I ordered what was in the picture and description which was "" DIET Cherry 7up"" upon delivery I opened the box and it's definitely not diet cherry 7up, it's actually cherry 7up zero sugar which many may not know",0,0,0,0,1
1,there is a difference.,0,0,0,0,1
1,Unfortunately I will be returning the product.,0,0,0,0,0
0,Did not have the right kick that 7 up used to have.,0,0,0,0,0
0,I need to read labels before buying.,0,0,1,0,1
1,Cans exploded can't use mess everywhere,0,0,1,0,0
0,Type 2 diabetes in a bottleThanks to all of America fortype 2 diabetes and 400.00 per month in type 2 diabetes doctors visits and freaking co pays,0,0,0,0,1
1,the seller decided not to ship to Hawaii!,0,0,0,1,1
0,"Cans were leaking,2 were empty.",0,0,0,1,0
0,"Also, delivered to wrong apartment",0,0,0,1,1
1,I guess it’s time to switch to mineral water.,1,0,0,0,1
0,Very disappointing,0,0,0,0,1
0,Expensive,0,1,0,0,0
1,stale,0,0,1,0,0
0,"If you are allergic to Aspartame, it's unfortunately time to avoid the 7Up brand.",1,0,0,0,1
1,Dave your money.,0,1,0,0,1
0,"Horrible value, You only get one bottle for $12?",0,1,0,0,0
0,I can get one bottle in the store for 1.25 on sale.,0,1,0,0,1
0,Shame.,0,0,0,0,0
0,I'd have bought more of these.,0,0,0,0,1
1,all I will say is that this is a ridiculous price,0,1,0,0,0
0,Received refund,0,0,0,1,2
1,"I like the discount price of soda,",0,1,0,0,2
0,Received the package in large box along with soda bottles.,0,0,0,1,2
0,Disappointed,0,0,0,0,0
1,I know they didn't happen at my house,0,0,0,0,1
0,Most of the soda was ok,1,0,0,0,2
1,I don't know if I'll order soda online again.,0,0,0,1,0
0,Done ordering these !,0,0,0,0,1
1,"I ordered two 12 packages & gave one to a friend, I hope that all of their cans are okay.",0,0,0,0,1
1,I am not happy with this order.,0,0,0,1,0
1,Tops of cans were defective making it impossible to open.,0,0,0,1,0
1,Very dissapointed,0,0,0,1,0
0,"Yes, it's &-UP.",1,0,0,0,2
1,Listed 24 bottles,0,0,0,0,1
0,I kept trying to drink them so I would waste my money,1,0,0,0,0
1,Has true Diet 7up been discontinued?,0,0,0,0,1
1,Can’t find it anywhere and snapped up these bottles via Fresh.,0,0,0,0,1
0,the can is the best lots of pazzzzzzz.,1,0,0,0,2
0,great don't mess with it.,1,0,0,0,2
1,"Unfortunately, Diet 7Up is no longer available and is now 7 Up Zero.",1,0,0,0,1
1,The new 7Up Zero is not as dry and crisp as old Diet 7Up.,1,0,0,0,0
1,Zero is sweeter.,1,0,0,0,0
1,To expensive,0,1,0,0,0
0,I just threw the whole thing away.,1,0,0,0,0
0,Product is very overpriced.,0,1,0,0,0
0,so very disappointing will never order again not worth 15 bucks at all,0,1,0,0,0
1,"that it sounded like a deal, then realized I paid $1 a can.",0,1,0,0,0
1,"Usually buy this drinks,",1,0,0,0,2
0,I DON'T RECOMMEND IT WILL BE LIKE PLAYING RUSSIAN ROULETTE,0,0,0,0,0
1,i spent at least an hour washing my eye with eye wash that I bought at Wal-Mart.,0,0,0,0,1
1,I was going to go the ER,0,0,0,0,1
1,I dont have medical insurance.,0,0,0,0,1
1,I believe that I should be compensated for injuring my eye.,1,0,0,0,0
0,Never again.,1,0,0,0,0
0,I would have returned it,1,0,0,0,0
0,it was too much trouble right now with current events.,1,0,0,0,0
1,"Raised the price three time in two weeks, now it's too much for these small cans.",0,1,0,0,0
0,Very disappointed,1,0,0,0,0
0,Never again,1,0,0,0,0
1,This is not what I pay for.. Unbelievable,1,0,0,0,0
1,I will not order again,1,0,0,0,0
0,I like how fast it arrived,0,0,0,1,2
0,I didn't want this product.,1,0,0,0,0
1,Nothing distinct.Would not purchase again.,1,0,0,0,0
0,Well didn't think there was only a few inside.,0,0,0,1,0
0,Would had thought it was going to be bigger.,0,0,1,0,0
0,Like 3 12packs of each.,0,0,1,0,0
0,no no no,0,0,0,0,1
0,Flat.,1,0,0,0,0
1,The only reason I bought it about six months ago was because it was an awesome deal.,0,1,0,0,2
1,I thought I was buying diet.,1,0,0,0,1
1,My error.,1,0,0,0,1
1,The price is ridiculous for this amount of product.,0,1,0,0,0
1,will not be dealing with this product sold like this again!,0,1,0,0,0
0,Taste,1,0,0,0,1
1,It wasn't all there,0,0,0,1,0
1,ordered under sugar free got regular,0,0,0,1,0
0,Cheaper instire,0,1,0,0,2
1,Who would buy at this price?,0,1,0,0,0
1,Buy 3 separate 12 packs for about the same price.,0,1,0,0,0
0,I suppose that 25% off of a $100.00 would get some to jump all over this deal!!!,0,1,0,0,0
1,Stupid pricing even with the 25% off,0,1,0,0,0
0,I know they have a zero calorie version ofEvery flavor they are hocking in the Mountain Dew store.,0,0,0,1,2
0,This is the brands own store on Amazon so there should be no better place to find the zero cal variety,0,0,0,1,2
0,of course there is not one diet versionListed for sale at these prices here.,0,1,0,0,0
0,It’s so stupid that it’s laughable,0,1,0,0,0
0,I’m sure it soWhere else onAmazon sold by a this party for 8 times the price!,0,1,0,0,0
0,"That’s why this is the worst because it seems Most of the diet versions that have the good flavors are so expensive because it’s always some smart business guy selling them at a huge markup out of most price ranges when the brands store is the one who should be helping their loyal customers by making sure these sought after versions are available in their own online store for a reasonable price, the same they sell their regular flavors for.",0,1,0,0,0
0,I know lots of people here know what I’m talking about and how frustrating it is.,0,1,0,0,0
0,I’m not paying 25 bucks for a case of 12 cans of Baja black zero or the zero topical case for 50 bucks.,0,1,0,0,0
0,"Come on Mountain Dew, cut the crap already.",0,0,0,0,1
1,Long wait.,0,0,0,1,0
0,Came in plastic bag.,0,0,0,1,0
0,I spoke with customer service and they refunded my money.,0,0,0,1,2
1,Decided to try this collection even though I had never heard of the 2 “extra” flavors before.,1,0,0,0,1
1,"Interestingly, with the exception of the Apple and melon flavored ones, the only others I found to be worthwhile at all were purchased locally, at a typical store.",1,0,0,0,1
1,But I decided to try these since they were offered at a good price point,0,1,0,0,2
1,they were something different.,1,0,0,0,1
1,I cannot even try to describe the taste of either of the two additional flavors.,1,0,0,0,1
1,"Essentially they were both simply strange tasting, sugary drinks to me.",1,0,0,0,1
1,Wouldn’t buy them again.,1,0,0,0,0
1,But I’d still try other varieties I may come upon.,1,0,0,0,1
1,One never knows…But these - I’ll pass!,0,0,0,0,1
0,Had no problem with the shipping time which was in the dates it said it would be delivered other than it didnt ship with the rest of the items i ordered that day and idk how,0,0,0,1,2
0,2 cans were still in original box.,0,0,0,1,2
0,none were open or pierced,0,0,0,1,2
0,They taste just like a md should,1,0,0,0,2
1,"This pack is not the worse pack,",0,0,0,1,1
1,it's not great either.,0,0,0,1,1
1,Got the 3 variety pack .,0,0,1,0,1
0,They were very flat,1,0,0,0,1
0,came in on time as the shipping date stated,0,0,0,1,2
1,I didn't notice this was a 10 pack it's the same price as a 15 pack which is what I normally buy.,0,1,0,0,0
0,"Packaged well, looked nice,",0,0,1,0,2
0,very flat.,0,0,0,0,1
0,Soda is soda,1,0,0,0,1
0,for the price these cans should be twice the size that they are,0,1,0,0,0
1,if you buy it know this could happen,0,0,0,1,1
0,Variety is good.,1,0,0,0,2
1,The price is bad,0,1,0,0,0
0,If you ever watched the chemical process used to make HFCS you would think twice about putting so much of it in your body.,1,0,0,0,1
0,"Mountain Dew and Pepsi can still be found made with real sugar,",1,0,0,0,1
0,This soda came like this.,1,0,0,0,1
0,So very disappointed with this order.,0,0,0,1,0
0,From the reviews I just read that seems to be a constant complaint.,0,0,0,1,0
1,The outside box was fine.,0,0,0,1,2
0,The product might be fine,1,0,0,0,2
0,There are 12.,0,0,1,0,1
0,If you are ok with the price/12 cans it is good to order.,1,0,0,0,2
0,If not proceed with caution,0,0,0,0,1
1,Had 2 others try it that said the same thing.,1,0,0,0,1
1,Best to buy this at a reputable local seller.,0,0,0,1,0
0,Both times that I got this product.,1,0,0,0,1
1,I wish I would have read the reviews before buying.,1,0,0,0,0
1,Will not be buying again.,0,0,0,0,0
0,Won't be buying any more.,0,0,0,0,0
0,TERRIBLE.,0,0,0,0,0
0,PLUS RC IS CHEAP CRAP !,0,1,0,0,2
1,"24 cans for $7 is a great deal,",0,1,0,0,2
0,Not like it use to be.,0,0,0,0,1
1,I drink RC in the bottle everyday.,1,0,0,0,2
1,Don’t waist your money!,0,1,0,0,1
0,Will not buy again.,0,0,0,0,0
0,12 Oz 24 pack?,0,0,1,0,1
1,the order was short,0,0,0,1,2
0,Says pack of 24.,0,0,1,0,1
1,Says 24 pack,0,0,1,0,1
0,Buyer beware,0,0,0,0,1
0,This thing has hardly any carbonation.,1,0,0,0,2
0,"No, it's not expired, it's just like that.",1,0,0,0,1
0,RC is what Pepsi or Coca Cola becomes after it's opened and sitting on the countertop for hours.,1,0,0,0,1
0,The carbonation is almost all gone.,1,0,0,0,1
0,Now I know why RC costs less than Pepsi or Coke.,1,0,0,0,0
0,"If you want cola with little carbonation, you might like it",1,0,0,0,1
0,I won't buy it again.,0,0,0,0,0
0,Not worth it.,0,0,0,0,0
1,For $32 I expected good soda,1,1,0,0,1
1,This is a different recipe.,1,0,0,0,1
1,It has saccharine.,1,0,0,0,1
1,This us very sad.,1,0,0,0,0
1,Unless you like the yucky flavor of fake sugar.,1,0,0,0,1
1,Don't buy this,1,0,0,0,0
0,Was supposed to be case.,0,0,0,0,1
0,I use to like this brand not anymore,0,0,0,0,0
0,"if you can get this on sale, then it's a good value and",0,1,0,0,2
0,it's delivered straight to you.,0,0,0,1,2
0,i can keep in stock at great prices,0,1,0,0,2
0,it's delivered to my door very convenient for me i love amazon.,0,0,0,1,2
0,it's coke in in a 16 or z bottle.sadly it took almost a month to be shipped.,0,0,0,1,0
0,too expensive!,0,1,0,0,0
0,"the glass bottles were the best,",1,0,1,0,2
0,these cans are nice since they are a smaller version and stay cold until gone.,1,0,1,0,2
0,thank you amazon for carrying them and delivering them.,0,0,0,1,2
0,size of cans is good,0,0,1,0,2
0,packaging was great,0,0,1,0,2
0,i love the small cans because it is the right amount for me.,0,0,1,0,2
0,i like these small cans.,0,0,1,0,2
0,excellent price i bought 2 packs of 10 arrived next day .very satisfied with my purchase.,0,1,0,1,2
0,the perfect size because it is not good to have too much of a good thin,0,0,1,0,2
0,they’re small enough to enjoy the great coke taste!,1,0,1,0,2
0,have a little one and enjoy.,1,0,0,0,2
0,the big thing is finding this size of coca-cola at a good price in this case it's not about product quality,0,1,0,0,1
0,was too expensive.,0,1,0,0,0
0,i love the mini cokes,0,0,1,0,2
0,coke needs to stop price gouging.,0,1,0,0,0
0,not enough packing material s was busted open.,0,0,0,1,0
0,the juice boxes had a leak as well.,0,0,0,1,0
0,size is perfect for making cocktails.,0,0,1,0,2
0,the cans weren't smashed.,0,0,0,1,2
0,i absolutely love this size can of coca cola!,0,0,1,0,2
0,thank you for the can size!,0,0,1,0,2
0,i like these compact 90 calorie cans.,0,0,1,0,2
0,the convenience of being able to have it delivered right to my door is a game-changer and i will definitely be purchasing again in the future.,0,0,0,1,2
0,best value on coca-cola.,0,1,0,0,2
0,its at a cheap price.,0,1,0,0,2
0,great buy.,0,0,0,1,2
0,this was one of the easiest shopping experiences i've had in a long time.,0,0,0,1,2
0,"shipping super fast, product packaged super well",0,0,0,1,2
0,even a kind note in the package to me.,0,0,0,1,2
0,this is a great price for 10 cans of mini cokes.,0,1,0,0,2
0,great for those that can't drink a large bottle.,0,0,1,0,2
0,takes the soda craving away in a smaller size.,0,0,1,0,2
0,cute small can love coke.,1,0,0,0,2
0,having them delivered was worth it.,1,0,0,1,2
0,arrived on time and in good shape.,0,0,0,1,2
0,was packaged well.,0,0,1,1,2
0,good value.,0,1,0,0,2
0,the perfect size,0,0,1,0,2
0,prompt delivery.,0,0,0,1,2
0,they are a reasonable value.,0,1,0,0,2
0,a pretty good price.,0,1,0,0,2
0,perfect size,0,0,1,0,2
0,love the price on amazon!,0,1,0,0,2
0,"it is a little expensive for what you get,",0,1,0,0,0
0,good price,0,1,0,0,2
0,great value.,0,1,0,0,2
0,great price,0,1,0,0,2
0,super-fast shipping,0,0,0,1,2
0,"love these little minis, a household staple.",0,0,1,0,2
0,more than enough for the price.,0,1,1,0,2
0,good size.,0,0,1,0,2
0,"delivery was fast, no negative issues with the delivery, and true product.",0,0,0,1,2
0,yummy.,1,0,0,0,2
0,the delivery was fast and flawless,0,0,0,1,2
0,are cheaper than most places!,0,1,0,0,2
0,having it delivered,0,0,0,1,1
0,i like the convenience of paying a good price,0,1,0,0,2
0,efficient delivery.,0,0,0,1,2
0,best price i’ve seen yet on this product.,0,1,0,0,2
0,great deal,0,1,0,1,2
0,fast shipping,0,0,0,1,2
0,readily available.,0,0,0,1,2
0,it’s a great price,0,1,0,0,2
0,i buy from amazon in bulk and it arrives lightning fast.,0,0,0,1,2
0,i hope amazon will maintain this affordable price.,0,1,0,0,2
0,coke quality with budget savings.,0,1,0,0,2
0,price was great,0,1,0,0,2
0,way to expensive for the volume of drink.,0,1,0,0,1
0,great value for this soda.,0,1,0,0,2
0,they are quite pricey,0,1,0,0,0
0,all cans came in good condition.,0,0,0,1,2
0,the little cans are nice to take a little portion during the day.,0,0,1,0,2
0,the perfect size !,0,0,1,0,2
0,nice to have more room in refrigerator with smaller cans.,0,0,1,0,2
0,coke box was in bad shape cans were out of coke box.,0,0,0,1,0
0,"this was a little more expensive than what we usually purchase coke zero for,",0,1,0,0,2
0,i particularly like the size of these zero cokes,0,0,1,0,2
0,these are the perfect size cans,0,0,1,0,2
0,the small cans help us reduce the amount of wasted soda!,0,0,1,0,2
0,delivery was great.,0,0,0,1,2
0,easy to carry.,0,0,1,0,2
0,convenient small can of soda.,0,0,1,0,2
0,i am not a fan of the new can design.,0,0,1,0,0
0,box was torn and cans were all bent out of shape.,0,0,1,0,0
0,i think the small cans are perfect for this because i’m not sure i’d want a full size 12 oz can in one sitting.,0,0,1,0,2
0,very quick delivery.,0,0,0,1,2
0,a lower price thankfully.,0,1,0,0,2
0,perfect size.,0,0,1,0,2
0,amazon tricked me!,0,0,0,1,0
0,not a great price.,0,1,0,0,0
0,packed well.,0,0,1,1,2
0,"great prices start at eight dollars which is the standard price for that 24 cans and it went down to seven and then at the end it way down to six, so i bought an extra one.",0,1,0,0,2
0,great value.,0,1,0,0,2
0,great price.,0,1,0,0,2
0,definitely can be a good value for the money.,0,1,0,0,2
0,this was a great price.,0,1,0,0,2
0,good buy and delivery.,0,1,0,1,2
0,the better prices helps a lot.,0,1,0,0,2
0,well packed,0,0,1,1,2
0,came quick,0,0,0,1,2
0,"love the price,",0,1,0,0,2
0,delivery is great.,0,0,0,1,2
0,the price is right,0,1,0,0,2
0,i snagged this at a good price.,0,1,0,0,2
0,good price.,0,1,0,0,2
